date,t2,rh2,slp,wspd,wdir,site
2019-02-16 03:00:00,  18.60,90,1016.20,   0.00,0,BUENOS AIRES
2019-02-16 04:00:00,  18.30,89,1016.20,   0.56,180,BUENOS AIRES
2019-02-16 05:00:00,  18.00,91,1016.20,   0.00,0,BUENOS AIRES
2019-02-16 06:00:00,  17.70,93,1016.40,   0.56,230,BUENOS AIRES
2019-02-16 07:00:00,  17.80,92,1016.90,   0.00,0,BUENOS AIRES
2019-02-16 08:00:00,  21.20,73,1017.60,   1.67,320,BUENOS AIRES
2019-02-16 09:00:00,  22.30,70,1018.00,   2.50,320,BUENOS AIRES
2019-02-16 10:00:00,  24.70,59,1018.30,   0.56,230,BUENOS AIRES
2019-02-16 11:00:00,  26.80,54,1017.90,   2.50,50,BUENOS AIRES
2019-02-16 12:00:00,  28.40,41,1017.60,   1.11,340,BUENOS AIRES
2019-02-16 13:00:00,  28.70,37,1017.30,   1.11,360,BUENOS AIRES
2019-02-16 14:00:00,  29.00,42,1017.00,   1.67,320,BUENOS AIRES
2019-02-16 15:00:00,  28.90,46,1016.40,   1.11,360,BUENOS AIRES
2019-02-16 16:00:00,  29.60,45,1015.50,   2.50,360,BUENOS AIRES
2019-02-16 17:00:00,  29.40,47,1015.10,   3.61,360,BUENOS AIRES
2019-02-16 18:00:00,  28.50,50,1015.00,   3.61,360,BUENOS AIRES
2019-02-16 19:00:00,  27.10,55,1015.00,   0.56,360,BUENOS AIRES
2019-02-16 20:00:00,  25.90,58,1015.00,   0.56,360,BUENOS AIRES
2019-02-16 21:00:00,  25.20,62,1015.50,   1.67,50,BUENOS AIRES
2019-02-16 22:00:00,  24.90,64,1015.80,   1.67,50,BUENOS AIRES
2019-02-16 23:00:00,  24.80,72,1015.80,   1.94,50,BUENOS AIRES
2019-02-17 00:00:00,  24.50,73,1015.80,   1.67,50,BUENOS AIRES
2019-02-17 01:00:00,  24.00,75,1016.00,   1.11,50,BUENOS AIRES
2019-02-17 02:00:00,  23.70,76,1015.70,   1.67,50,BUENOS AIRES
2019-02-17 03:00:00,  23.90,78,1015.00,   1.94,360,BUENOS AIRES
2019-02-17 04:00:00,  23.50,79,1014.70,   1.94,360,BUENOS AIRES
2019-02-17 05:00:00,  23.20,79,1014.50,   1.94,320,BUENOS AIRES
2019-02-17 06:00:00,  22.60,84,1014.30,   2.50,320,BUENOS AIRES
2019-02-17 07:00:00,  22.60,85,1015.00,   2.50,320,BUENOS AIRES
2019-02-17 08:00:00,  23.40,79,1015.30,   3.06,320,BUENOS AIRES
2019-02-17 09:00:00,  24.20,78,1015.80,   3.61,320,BUENOS AIRES
2019-02-17 10:00:00,  26.60,67,1015.60,   3.06,360,BUENOS AIRES
2019-02-17 11:00:00,  27.60,62,1015.50,   3.06,320,BUENOS AIRES
2019-02-17 12:00:00,  29.20,52,1015.00,   3.61,360,BUENOS AIRES
2019-02-17 13:00:00,  29.80,49,1014.30,   5.28,360,BUENOS AIRES
2019-02-17 14:00:00,  30.20,47,1013.80,   1.94,320,BUENOS AIRES
2019-02-17 15:00:00,  30.40,48,1013.30,   1.94,360,BUENOS AIRES
2019-02-17 16:00:00,  30.20,47,1012.40,   1.67,360,BUENOS AIRES
2019-02-17 17:00:00,  29.90,49,1012.00,   1.94,320,BUENOS AIRES
2019-02-17 18:00:00,  29.40,53,1011.90,   2.50,320,BUENOS AIRES
2019-02-17 19:00:00,  27.80,62,1011.80,   1.67,50,BUENOS AIRES
2019-02-17 20:00:00,  27.00,69,1011.90,   1.94,50,BUENOS AIRES
2019-02-17 21:00:00,  26.30,65,1012.30,   1.67,50,BUENOS AIRES
2019-02-17 22:00:00,  25.80,77,1012.60,   1.11,50,BUENOS AIRES
2019-02-17 23:00:00,  25.60,79,1012.60,   0.56,50,BUENOS AIRES
2019-02-18 00:00:00,  25.60,77,1012.20,   1.11,320,BUENOS AIRES
2019-02-18 01:00:00,  25.00,78,1012.00,   0.56,50,BUENOS AIRES
2019-02-18 02:00:00,  25.60,68,1011.30,   2.50,320,BUENOS AIRES
2019-02-18 03:00:00,  25.20,76,1010.70,   1.94,320,BUENOS AIRES
2019-02-18 04:00:00,  24.60,75,1010.70,   1.67,320,BUENOS AIRES
2019-02-18 05:00:00,  24.00,76,1010.50,   3.06,320,BUENOS AIRES
2019-02-18 06:00:00,  23.70,81,1010.60,   1.67,320,BUENOS AIRES
2019-02-18 07:00:00,  23.50,81,1010.80,   2.50,320,BUENOS AIRES
2019-02-18 08:00:00,  24.00,78,1011.30,   1.94,320,BUENOS AIRES
2019-02-18 09:00:00,  24.40,75,1011.50,   2.50,360,BUENOS AIRES
2019-02-18 10:00:00,  26.90,66,1011.50,   1.94,320,BUENOS AIRES
2019-02-18 11:00:00,  28.20,63,1011.50,   1.67,360,BUENOS AIRES
2019-02-18 12:00:00,  28.40,64,1011.10,   2.50,320,BUENOS AIRES
2019-02-18 13:00:00,  30.80,54,1010.20,   3.61,320,BUENOS AIRES
2019-02-18 14:00:00,  31.20,52,1009.40,   2.50,320,BUENOS AIRES
2019-02-18 15:00:00,  30.70,57,1008.30,   3.61,360,BUENOS AIRES
2019-02-18 16:00:00,  31.20,54,1007.40,   3.06,360,BUENOS AIRES
2019-02-18 17:00:00,  30.80,55,1007.00,   3.06,360,BUENOS AIRES
2019-02-18 18:00:00,  30.40,54,1006.70,   3.61,320,BUENOS AIRES
2019-02-18 19:00:00,  29.90,56,1006.50,   3.61,320,BUENOS AIRES
2019-02-18 20:00:00,  29.00,52,1006.80,   1.67,320,BUENOS AIRES
2019-02-18 21:00:00,  28.00,62,1007.10,   1.11,320,BUENOS AIRES
2019-02-18 22:00:00,  27.50,63,1007.50,   1.67,320,BUENOS AIRES
2019-02-18 23:00:00,  26.60,67,1007.70,   1.11,360,BUENOS AIRES
2019-02-19 00:00:00,  25.90,69,1008.00,   1.67,320,BUENOS AIRES
2019-02-19 01:00:00,  25.90,70,1007.90,   1.11,320,BUENOS AIRES
2019-02-19 02:00:00,  25.70,73,1007.40,   3.06,320,BUENOS AIRES
2019-02-19 03:00:00,  25.80,69,1007.20,   1.67,320,BUENOS AIRES
2019-02-19 04:00:00,  26.20,63,1007.20,   3.06,320,BUENOS AIRES
2019-02-19 05:00:00,  25.70,65,1007.70,   1.67,320,BUENOS AIRES
2019-02-19 06:00:00,  25.20,69,1008.10,   1.11,360,BUENOS AIRES
2019-02-19 07:00:00,  24.30,77,1008.70,   0.00,0,BUENOS AIRES
2019-02-19 08:00:00,  26.00,69,1009.00,   0.56,320,BUENOS AIRES
2019-02-19 09:00:00,  27.50,64,1008.70,   1.67,320,BUENOS AIRES
2019-02-19 10:00:00,  29.50,58,1008.30,   1.11,320,BUENOS AIRES
2019-02-19 11:00:00,  31.80,53,1008.00,   2.50,320,BUENOS AIRES
2019-02-19 12:00:00,  33.20,49,1007.40,   1.67,320,BUENOS AIRES
2019-02-19 13:00:00,  34.70,48,1006.80,   3.61,270,BUENOS AIRES
2019-02-19 14:00:00,  34.90,43,1006.40,   1.11,270,BUENOS AIRES
2019-02-19 15:00:00,  35.60,44,1005.80,   3.06,270,BUENOS AIRES
2019-02-19 16:00:00,  35.30,41,1005.30,   3.06,320,BUENOS AIRES
2019-02-19 17:00:00,  35.40,48,1005.00,   3.06,230,BUENOS AIRES
2019-02-19 18:00:00,  34.60,44,1004.80,   3.06,250,BUENOS AIRES
2019-02-19 19:00:00,  33.10,49,1005.00,   1.67,320,BUENOS AIRES
2019-02-19 20:00:00,  32.00,52,1005.40,   1.11,180,BUENOS AIRES
2019-02-19 21:00:00,  31.20,56,1006.20,   3.61,270,BUENOS AIRES
2019-02-19 22:00:00,  30.60,58,1006.70,   0.56,270,BUENOS AIRES
2019-02-19 23:00:00,  30.30,60,1007.10,   1.67,270,BUENOS AIRES
2019-02-20 00:00:00,  29.50,64,1007.30,   0.56,270,BUENOS AIRES
2019-02-20 01:00:00,  28.90,65,1007.60,   0.00,0,BUENOS AIRES
2019-02-20 02:00:00,  28.30,67,1007.70,   1.11,230,BUENOS AIRES
2019-02-20 03:00:00,  27.80,68,1007.50,   1.11,270,BUENOS AIRES
2019-02-20 04:00:00,  27.10,69,1007.60,   3.61,270,BUENOS AIRES
2019-02-20 05:00:00,  27.00,66,1007.60,   1.67,270,BUENOS AIRES
2019-02-20 06:00:00,  27.00,64,1007.90,   1.94,270,BUENOS AIRES
2019-02-20 07:00:00,  26.60,68,1008.30,   1.11,270,BUENOS AIRES
2019-02-20 08:00:00,  27.60,62,1008.70,   0.00,0,BUENOS AIRES
2019-02-20 09:00:00,  29.80,55,1008.80,   2.50,320,BUENOS AIRES
2019-02-20 10:00:00,  32.20,49,1008.40,   0.00,0,BUENOS AIRES
2019-02-20 11:00:00,  33.60,48,1008.40,   1.94,320,BUENOS AIRES
2019-02-20 12:00:00,  34.90,45,1007.90,   3.06,320,BUENOS AIRES
2019-02-20 13:00:00,  36.20,41,1007.30,   1.11,320,BUENOS AIRES
2019-02-20 14:00:00,  36.60,42,1007.20,   5.28,320,BUENOS AIRES
2019-02-20 15:00:00,  36.00,40,1006.80,   2.50,320,BUENOS AIRES
2019-02-20 16:00:00,  35.80,38,1006.20,   1.67,230,BUENOS AIRES
2019-02-20 17:00:00,  35.60,42,1005.80,   2.50,270,BUENOS AIRES
2019-02-20 18:00:00,  34.60,46,1005.60,   1.94,320,BUENOS AIRES
2019-02-20 19:00:00,  33.60,44,1005.90,   0.00,0,BUENOS AIRES
2019-02-20 20:00:00,  32.30,49,1006.40,   2.50,320,BUENOS AIRES
2019-02-20 21:00:00,  30.80,51,1006.70,   1.11,320,BUENOS AIRES
2019-02-20 22:00:00,  30.20,58,1007.40,   1.11,320,BUENOS AIRES
2019-02-20 23:00:00,  30.00,62,1007.40,   1.67,320,BUENOS AIRES
2019-02-21 00:00:00,  30.40,64,1007.10,   3.06,320,BUENOS AIRES
2019-02-21 01:00:00,  30.00,65,1007.10,   1.94,320,BUENOS AIRES
2019-02-21 02:00:00,  29.70,67,1007.20,   1.94,320,BUENOS AIRES
2019-02-21 03:00:00,  29.30,63,1008.60,   1.67,320,BUENOS AIRES
2019-02-21 04:00:00,  29.00,61,1009.00,   1.67,320,BUENOS AIRES
2019-02-21 05:00:00,  28.70,62,1009.70,   1.67,270,BUENOS AIRES
2019-02-21 06:00:00,  26.00,67,1011.60,   3.61,140,BUENOS AIRES
2019-02-21 07:00:00,  25.00,61,1012.50,   4.17,140,BUENOS AIRES
2019-02-21 08:00:00,  25.20,58,1012.20,   5.28,50,BUENOS AIRES
2019-02-21 09:00:00,  26.20,60,1012.70,   2.50,50,BUENOS AIRES
2019-02-21 10:00:00,  27.20,63,1013.70,   5.28,50,BUENOS AIRES
2019-02-21 11:00:00,  28.80,64,1013.20,   3.06,90,BUENOS AIRES
2019-02-21 12:00:00,  30.20,57,1013.00,   3.06,320,BUENOS AIRES
2019-02-21 13:00:00,  30.80,56,1012.30,   3.06,50,BUENOS AIRES
2019-02-21 14:00:00,  31.80,55,1011.50,   2.50,50,BUENOS AIRES
2019-02-21 15:00:00,  32.70,54,1010.80,   3.06,320,BUENOS AIRES
2019-02-21 16:00:00,  33.50,52,1010.40,   1.67,50,BUENOS AIRES
2019-02-21 17:00:00,  33.90,47,1010.00,   1.94,50,BUENOS AIRES
2019-02-21 18:00:00,  33.20,51,1009.90,   1.11,50,BUENOS AIRES
2019-02-21 19:00:00,  32.00,54,1009.90,   1.11,50,BUENOS AIRES
2019-02-21 20:00:00,  30.40,60,1009.70,   1.67,50,BUENOS AIRES
2019-02-21 21:00:00,  29.70,65,1010.20,   1.11,50,BUENOS AIRES
2019-02-21 22:00:00,  29.50,68,1010.70,   1.94,50,BUENOS AIRES
2019-02-21 23:00:00,  29.10,70,1010.60,   1.67,90,BUENOS AIRES
2019-02-22 00:00:00,  28.30,72,1009.80,   2.50,360,BUENOS AIRES
2019-02-22 01:00:00,  29.20,71,1010.60,   1.94,320,BUENOS AIRES
2019-02-22 02:00:00,  29.00,63,1009.10,   1.11,320,BUENOS AIRES
2019-02-22 03:00:00,  29.20,65,1008.90,   1.67,320,BUENOS AIRES
2019-02-22 04:00:00,  28.70,67,1008.50,   3.06,320,BUENOS AIRES
2019-02-22 05:00:00,  28.50,68,1007.40,   1.94,320,BUENOS AIRES
2019-02-22 06:00:00,  28.70,58,1007.80,   5.28,320,BUENOS AIRES
2019-02-22 07:00:00,  28.30,58,1008.60,   3.61,320,BUENOS AIRES
2019-02-22 08:00:00,  28.20,62,1010.10,   3.06,270,BUENOS AIRES
2019-02-22 09:00:00,  27.90,63,1011.20,   1.67,320,BUENOS AIRES
2019-02-22 10:00:00,  27.70,64,1013.20,   3.06,230,BUENOS AIRES
2019-02-22 11:00:00,  27.20,69,1011.40,   1.11,230,BUENOS AIRES
2019-02-22 12:00:00,  28.50,64,1010.50,   0.56,230,BUENOS AIRES
2019-02-22 13:00:00,  26.60,84,1010.50,   0.56,90,BUENOS AIRES
2019-02-22 14:00:00,  29.20,66,1009.00,   1.67,360,BUENOS AIRES
2019-02-22 15:00:00,  30.60,59,1009.00,   1.11,320,BUENOS AIRES
2019-02-22 16:00:00,  30.70,62,1008.60,   1.67,360,BUENOS AIRES
2019-02-22 17:00:00,  30.30,63,1008.30,   1.67,320,BUENOS AIRES
2019-02-22 18:00:00,  29.60,68,1007.70,   1.67,360,BUENOS AIRES
2019-02-22 19:00:00,  29.40,68,1006.60,   0.00,0,BUENOS AIRES
2019-02-22 20:00:00,  28.40,73,1006.60,   0.00,0,BUENOS AIRES
2019-02-22 21:00:00,  27.80,79,1008.80,   3.61,140,BUENOS AIRES
2019-02-22 22:00:00,  25.30,92,1009.60,   1.11,180,BUENOS AIRES
2019-02-22 23:00:00,  24.30,91,1009.60,   1.11,140,BUENOS AIRES
2019-02-23 00:00:00,  24.30,94,1009.10,   1.67,50,BUENOS AIRES
2019-02-23 01:00:00,  23.80,93,1008.90,   1.94,50,BUENOS AIRES
2019-02-23 02:00:00,  23.10,93,1008.30,   2.50,50,BUENOS AIRES
2019-02-23 03:00:00,  23.50,94,1008.70,   1.67,140,BUENOS AIRES
2019-02-23 04:00:00,  24.00,94,1007.30,   1.11,140,BUENOS AIRES
2019-02-23 05:00:00,  24.40,91,1006.40,   1.94,50,BUENOS AIRES
2019-02-23 06:00:00,  24.50,89,1007.10,   1.67,50,BUENOS AIRES
2019-02-23 07:00:00,  24.10,92,1006.60,   1.94,50,BUENOS AIRES
2019-02-23 08:00:00,  24.10,92,1007.20,   0.56,90,BUENOS AIRES
2019-02-23 09:00:00,  23.30,92,1008.50,   1.67,90,BUENOS AIRES
2019-02-23 10:00:00,  23.70,91,1007.30,   1.67,90,BUENOS AIRES
2019-02-23 11:00:00,  23.80,91,1006.70,   1.11,320,BUENOS AIRES
2019-02-23 12:00:00,  24.30,90,1006.90,   0.00,0,BUENOS AIRES
2019-02-23 13:00:00,  25.30,86,1006.50,   0.00,0,BUENOS AIRES
2019-02-23 14:00:00,  25.00,89,1005.50,   1.67,180,BUENOS AIRES
2019-02-23 15:00:00,  25.00,89,1004.50,   0.00,0,BUENOS AIRES
2019-02-23 16:00:00,  26.10,84,1003.60,   1.94,140,BUENOS AIRES
2019-02-23 17:00:00,  25.70,84,1003.60,   0.56,140,BUENOS AIRES
2019-02-23 18:00:00,  25.70,83,1003.00,   1.67,140,BUENOS AIRES
2019-02-23 19:00:00,  24.90,85,1001.80,   0.00,0,BUENOS AIRES
2019-02-23 20:00:00,  24.10,91,1001.20,   1.11,360,BUENOS AIRES
2019-02-23 21:00:00,  24.10,92,1001.40,   1.67,270,BUENOS AIRES
2019-02-23 22:00:00,  24.00,93,1003.10,   0.00,0,BUENOS AIRES
2019-02-23 23:00:00,  23.50,93,1003.30,   1.11,230,BUENOS AIRES
2019-02-24 00:00:00,  23.40,92,1003.50,   0.00,0,BUENOS AIRES
2019-02-24 01:00:00,  22.70,93,1002.70,   0.56,180,BUENOS AIRES
2019-02-24 02:00:00,  22.20,95,1003.80,   1.11,140,BUENOS AIRES
2019-02-24 03:00:00,  21.90,96,1003.20,   0.00,0,BUENOS AIRES
2019-02-24 04:00:00,  21.60,99,1002.70,   0.56,90,BUENOS AIRES
2019-02-24 05:00:00,  21.50,93,1003.30,   1.67,90,BUENOS AIRES
2019-02-24 06:00:00,  19.20,86,1004.30,   1.67,90,BUENOS AIRES
2019-02-24 07:00:00,  17.70,87,1005.30,   1.67,140,BUENOS AIRES
2019-02-24 08:00:00,  18.80,81,1006.50,   3.06,90,BUENOS AIRES
2019-02-24 09:00:00,  18.90,80,1007.50,   5.28,90,BUENOS AIRES
2019-02-24 10:00:00,  20.10,70,1008.00,   1.67,90,BUENOS AIRES
2019-02-24 11:00:00,  20.20,64,1008.30,   4.17,90,BUENOS AIRES
2019-02-24 12:00:00,  21.20,51,1008.90,   4.72,140,BUENOS AIRES
2019-02-24 13:00:00,  21.50,55,1008.80,   2.50,140,BUENOS AIRES
2019-02-24 14:00:00,  23.00,51,1008.50,   0.56,140,BUENOS AIRES
2019-02-24 15:00:00,  23.20,47,1008.10,   1.67,90,BUENOS AIRES
2019-02-24 16:00:00,  23.90,46,1007.60,   1.94,90,BUENOS AIRES
2019-02-24 17:00:00,  24.00,48,1007.50,   2.50,90,BUENOS AIRES
2019-02-24 18:00:00,  23.50,46,1007.40,   1.94,140,BUENOS AIRES
2019-02-24 19:00:00,  22.60,47,1007.80,   1.11,90,BUENOS AIRES
2019-02-24 20:00:00,  21.60,50,1008.50,   3.06,90,BUENOS AIRES
2019-02-24 21:00:00,  21.20,48,1009.30,   0.56,140,BUENOS AIRES
2019-02-24 22:00:00,  20.40,53,1009.90,   0.00,0,BUENOS AIRES
2019-02-24 23:00:00,  20.20,50,1010.50,   3.06,140,BUENOS AIRES
2019-02-25 00:00:00,  19.40,56,1010.80,   3.61,140,BUENOS AIRES
2019-02-25 01:00:00,  18.00,53,1011.20,   1.94,90,BUENOS AIRES
2019-02-25 02:00:00,  17.00,58,1011.30,   2.50,90,BUENOS AIRES
2019-02-25 03:00:00,  16.20,59,1011.50,   1.94,90,BUENOS AIRES
2019-02-25 04:00:00,  15.50,62,1011.20,   0.56,50,BUENOS AIRES
2019-02-25 05:00:00,  15.60,61,1011.70,   3.61,140,BUENOS AIRES
2019-02-25 06:00:00,  14.70,55,1012.70,   3.06,140,BUENOS AIRES
2019-02-25 07:00:00,  14.10,62,1013.40,   3.06,90,BUENOS AIRES
2019-02-25 08:00:00,  15.00,59,1014.50,   3.06,90,BUENOS AIRES
2019-02-25 09:00:00,  16.00,55,1015.30,   3.61,140,BUENOS AIRES
2019-02-25 10:00:00,  18.60,51,1015.40,   4.17,140,BUENOS AIRES
2019-02-25 11:00:00,  20.40,44,1015.70,   4.17,140,BUENOS AIRES
2019-02-25 12:00:00,  21.50,43,1015.60,   3.06,140,BUENOS AIRES
2019-02-25 13:00:00,  22.30,44,1015.00,   3.06,140,BUENOS AIRES
2019-02-25 14:00:00,  23.60,43,1014.60,   2.50,180,BUENOS AIRES
2019-02-25 15:00:00,  22.60,45,1014.40,   3.61,230,BUENOS AIRES
2019-02-25 16:00:00,  22.60,46,1014.00,   2.50,230,BUENOS AIRES
2019-02-25 17:00:00,  22.30,47,1013.90,   2.50,230,BUENOS AIRES
2019-02-25 18:00:00,  21.90,47,1013.90,   4.72,230,BUENOS AIRES
2019-02-25 19:00:00,  20.50,50,1014.00,   1.67,230,BUENOS AIRES
2019-02-25 20:00:00,  19.20,51,1014.60,   1.67,230,BUENOS AIRES
2019-02-25 21:00:00,  18.40,50,1015.30,   1.67,180,BUENOS AIRES
2019-02-25 22:00:00,  17.40,53,1015.90,   1.11,180,BUENOS AIRES
2019-02-25 23:00:00,  16.90,52,1016.40,   2.50,180,BUENOS AIRES
2019-02-26 00:00:00,  16.50,52,1016.40,   1.11,180,BUENOS AIRES
2019-02-26 01:00:00,  16.50,49,1016.80,   1.67,230,BUENOS AIRES
2019-02-26 02:00:00,  16.10,50,1017.00,   5.28,180,BUENOS AIRES
2019-02-26 03:00:00,  14.90,77,1017.20,   2.50,140,BUENOS AIRES
2019-02-26 04:00:00,  14.70,79,1017.90,   1.67,140,BUENOS AIRES
2019-02-26 05:00:00,  12.50,70,1017.70,   1.11,230,BUENOS AIRES
2019-02-26 06:00:00,  12.10,82,1017.90,   1.11,230,BUENOS AIRES
2019-02-26 07:00:00,  12.10,82,1018.30,   1.11,140,BUENOS AIRES
2019-02-26 08:00:00,  13.40,74,1019.20,   1.11,180,BUENOS AIRES
2019-02-26 09:00:00,  15.60,58,1019.70,   1.11,180,BUENOS AIRES
2019-02-26 10:00:00,  18.40,50,1019.70,   1.94,180,BUENOS AIRES
2019-02-26 11:00:00,  19.60,41,1019.90,   5.28,140,BUENOS AIRES
2019-02-26 12:00:00,  20.80,41,1019.60,   4.17,180,BUENOS AIRES
2019-02-26 13:00:00,  20.90,33,1019.20,   1.67,230,BUENOS AIRES
2019-02-26 14:00:00,  21.90,32,1018.60,   3.61,180,BUENOS AIRES
2019-02-26 15:00:00,  22.60,31,1017.90,   4.72,180,BUENOS AIRES
2019-02-26 16:00:00,  22.50,30,1017.30,   1.67,230,BUENOS AIRES
2019-02-26 17:00:00,  22.60,30,1016.90,   1.11,230,BUENOS AIRES
2019-02-26 18:00:00,  21.40,30,1016.70,   1.67,230,BUENOS AIRES
2019-02-26 19:00:00,  20.10,34,1016.50,   1.94,180,BUENOS AIRES
2019-02-26 20:00:00,  18.80,39,1016.60,   1.11,230,BUENOS AIRES
2019-02-26 21:00:00,  17.70,44,1017.00,   1.11,230,BUENOS AIRES
2019-02-26 22:00:00,  16.10,54,1017.20,   0.00,0,BUENOS AIRES
2019-02-26 23:00:00,  15.00,59,1017.50,   0.00,0,BUENOS AIRES
2019-02-27 00:00:00,  15.00,55,1017.50,   1.67,270,BUENOS AIRES
2019-02-27 01:00:00,  15.10,61,1017.50,   1.67,270,BUENOS AIRES
2019-02-27 02:00:00,  14.70,62,1017.10,   1.11,320,BUENOS AIRES
2019-02-27 03:00:00,  15.50,54,1016.60,   3.06,320,BUENOS AIRES
2019-02-27 04:00:00,  15.60,55,1016.40,   2.50,270,BUENOS AIRES
2019-02-27 05:00:00,  15.60,58,1016.30,   1.67,270,BUENOS AIRES
2019-02-27 06:00:00,  15.50,63,1016.30,   1.67,270,BUENOS AIRES
2019-02-27 07:00:00,  15.20,65,1016.50,   3.06,270,BUENOS AIRES
2019-02-27 08:00:00,  16.30,61,1016.90,   1.94,320,BUENOS AIRES
2019-02-27 09:00:00,  18.70,51,1017.20,   3.06,320,BUENOS AIRES
2019-02-27 10:00:00,  21.20,41,1017.20,   2.50,270,BUENOS AIRES
2019-02-27 11:00:00,  22.80,42,1018.10,   2.50,270,BUENOS AIRES
2019-02-27 12:00:00,  24.20,39,1016.70,   1.11,230,BUENOS AIRES
2019-02-27 13:00:00,  25.70,37,1016.00,   1.67,270,BUENOS AIRES
2019-02-27 14:00:00,  26.80,31,1015.40,   2.50,230,BUENOS AIRES
2019-02-27 15:00:00,  27.00,31,1014.40,   1.11,230,BUENOS AIRES
2019-02-27 16:00:00,  27.20,31,1013.70,   4.17,270,BUENOS AIRES
2019-02-27 17:00:00,  27.00,31,1012.90,   5.28,320,BUENOS AIRES
2019-02-27 18:00:00,  26.10,36,1012.50,   4.72,270,BUENOS AIRES
2019-02-27 19:00:00,  24.80,38,1012.40,   4.17,320,BUENOS AIRES
2019-02-27 20:00:00,  24.00,39,1012.60,   1.94,320,BUENOS AIRES
2019-02-27 21:00:00,  22.70,43,1013.60,   3.06,320,BUENOS AIRES
2019-02-27 22:00:00,  20.70,60,1014.50,   0.00,0,BUENOS AIRES
2019-02-27 23:00:00,  19.90,60,1014.20,   1.11,320,BUENOS AIRES
2019-02-28 00:00:00,  19.70,63,1015.00,   0.56,320,BUENOS AIRES
2019-02-28 01:00:00,  18.50,69,1015.30,   0.00,0,BUENOS AIRES
2019-02-28 02:00:00,  17.30,80,1014.80,   0.56,320,BUENOS AIRES
2019-02-28 03:00:00,  17.10,81,1014.60,   1.67,320,BUENOS AIRES
2019-02-28 04:00:00,  16.90,84,1014.50,   0.56,180,BUENOS AIRES
2019-02-28 05:00:00,  16.70,87,1014.50,   2.50,140,BUENOS AIRES
2019-02-28 06:00:00,  15.80,80,1015.10,   1.11,140,BUENOS AIRES
2019-02-28 07:00:00,  15.30,81,1015.60,   1.67,140,BUENOS AIRES
2019-02-28 08:00:00,  16.00,75,1015.90,   1.94,90,BUENOS AIRES
2019-02-28 09:00:00,  17.60,64,1016.40,   2.50,90,BUENOS AIRES
2019-02-28 10:00:00,  20.40,58,1016.30,   1.11,140,BUENOS AIRES
2019-02-28 11:00:00,  22.20,49,1016.30,   1.67,140,BUENOS AIRES
2019-02-28 12:00:00,  23.40,44,1015.80,   1.11,180,BUENOS AIRES
2019-02-28 13:00:00,  24.20,41,1015.10,   1.67,360,BUENOS AIRES
2019-02-28 14:00:00,  24.50,48,1014.80,   2.50,360,BUENOS AIRES
2019-02-28 15:00:00,  24.00,51,1014.40,   3.61,360,BUENOS AIRES
2019-02-28 16:00:00,  24.40,50,1013.80,   4.72,360,BUENOS AIRES
2019-02-28 17:00:00,  23.70,52,1013.50,   1.94,360,BUENOS AIRES
2019-02-28 18:00:00,  23.10,53,1013.20,   2.50,360,BUENOS AIRES
2019-02-28 19:00:00,  22.00,60,1013.10,   1.94,360,BUENOS AIRES
2019-02-28 20:00:00,  21.20,63,1012.90,   1.11,360,BUENOS AIRES
2019-02-28 21:00:00,  20.90,64,1013.00,   1.11,360,BUENOS AIRES
2019-02-28 22:00:00,  20.60,67,1013.20,   1.67,50,BUENOS AIRES
2019-02-28 23:00:00,  20.40,70,1013.40,   1.67,50,BUENOS AIRES
2019-03-01 00:00:00,  20.20,71,1013.60,   1.67,50,BUENOS AIRES
2019-03-01 01:00:00,  19.80,69,1013.10,   1.11,360,BUENOS AIRES
2019-03-01 02:00:00,  19.80,73,1012.50,   1.11,360,BUENOS AIRES
2019-03-01 03:00:00,  19.40,73,1011.90,   1.94,360,BUENOS AIRES
2019-03-01 04:00:00,  19.20,72,1011.50,   3.06,360,BUENOS AIRES
2019-03-01 05:00:00,  19.40,76,1011.20,   4.17,360,BUENOS AIRES
2019-03-01 06:00:00,  19.40,79,1011.10,   2.50,360,BUENOS AIRES
2019-03-01 07:00:00,  19.90,79,1011.20,   3.06,320,BUENOS AIRES
2019-03-01 08:00:00,  20.40,73,1011.40,   3.06,320,BUENOS AIRES
2019-03-01 09:00:00,  21.80,67,1011.30,   1.67,320,BUENOS AIRES
2019-03-01 10:00:00,  23.90,60,1010.80,   2.50,270,BUENOS AIRES
2019-03-01 11:00:00,  25.90,55,1010.70,   2.50,290,BUENOS AIRES
2019-03-01 12:00:00,  28.20,50,1010.30,   2.50,270,BUENOS AIRES
2019-03-01 13:00:00,  29.60,43,1009.30,   4.72,290,BUENOS AIRES
2019-03-01 14:00:00,  30.60,42,1008.70,   4.72,270,BUENOS AIRES
2019-03-01 15:00:00,  30.70,52,1007.70,   5.28,270,BUENOS AIRES
2019-03-01 16:00:00,  31.30,51,1006.50,   5.28,320,BUENOS AIRES
2019-03-01 17:00:00,  30.40,58,1006.20,   7.22,320,BUENOS AIRES
2019-03-01 18:00:00,  29.70,59,1005.90,   7.22,270,BUENOS AIRES
2019-03-01 19:00:00,  28.90,61,1005.90,   2.50,270,BUENOS AIRES
2019-03-01 20:00:00,  27.70,64,1005.10,   5.28,270,BUENOS AIRES
2019-03-01 21:00:00,  27.00,65,1006.60,   2.50,270,BUENOS AIRES
2019-03-01 22:00:00,  26.80,64,1007.10,   3.06,270,BUENOS AIRES
